,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
519,KEMF,ONC,2011-12-01,22.8,0.636942675159,14.5,0.764331210191,562.0,2.46221248631,86.0
520,KEMF,ONC,2012-01-01,22.8,0.636942675159,31.5,2.03821656051,143.0,1.21567627306,79.0
521,KEMF,ONC,2012-01-01,19.2,0.636942675159,29.5,1.57112526539,130.0,1.10516024824,79.0
522,KEMF,ONC,2012-01-01,18.8,0.67940552017,17.5,1.52866242038,142.0,1.20717504038,79.0
523,KEMF,ONC,2012-01-01,22.8,0.594479830149,14.5,0.934182590234,365.0,3.10294992774,79.0
524,KEMF,ONC,2012-02-01,22.8,0.67940552017,33.5,2.33545647558,46.0,1.51715039578,35.0
525,KEMF,ONC,2012-02-01,19.2,0.976645435244,32.5,2.97239915074,10.0,0.32981530343,35.0
526,KEMF,ONC,2012-02-01,22.8,0.67940552017,31.5,2.42038216561,38.0,1.25329815303,35.0
527,KEMF,ONC,2012-02-01,18.0,1.01910828025,30.5,3.1847133758,7.0,0.230870712401,35.0
528,KEMF,ONC,2012-02-01,18.8,0.67940552017,30.5,3.35456475584,13.0,0.428759894459,35.0
529,KEMF,ONC,2012-02-01,21.2,1.86836518047,30.5,2.50530785563,9.0,0.296833773087,35.0
530,KEMF,ONC,2012-02-01,18.8,0.636942675159,28.5,3.48195329087,12.0,0.395778364116,35.0
531,KEMF,ONC,2012-02-01,18.8,0.594479830149,18.5,1.6135881104,55.0,1.81398416887,35.0
532,KEMF,ONC,2012-02-01,22.8,0.552016985138,14.5,0.934182590234,105.0,3.46306068602,35.0
533,KEMF,ONC,2012-03-01,22.8,0.636942675159,33.5,1.06157112527,70.0,1.94174757282,33.0
534,KEMF,ONC,2012-03-01,19.2,0.72186836518,32.5,3.14225053079,20.0,0.554785020804,33.0
535,KEMF,ONC,2012-03-01,20.0,1.01910828025,30.5,3.82165605096,11.0,0.305131761442,33.0
536,KEMF,ONC,2012-03-01,22.4,0.764331210191,30.5,3.1847133758,15.0,0.416088765603,33.0
537,KEMF,ONC,2012-03-01,19.2,0.67940552017,28.5,2.92993630573,22.0,0.610263522885,33.0
538,KEMF,ONC,2012-03-01,22.8,0.509554140127,19.5,4.16135881104,11.0,0.305131761442,33.0
539,KEMF,ONC,2012-03-01,19.2,0.594479830149,18.5,1.27388535032,76.0,2.10818307906,33.0
540,KEMF,ONC,2012-03-01,22.8,0.552016985138,15.5,0.67940552017,183.0,5.07628294036,33.0
541,KEMF,ONC,2012-11-01,23.2,0.67940552017,34.5,1.69851380042,371.0,1.13612004287,124.0
542,KEMF,ONC,2012-11-01,18.8,0.636942675159,18.5,1.74097664544,559.0,1.71183585975,124.0
543,KEMF,ONC,2012-11-01,23.2,0.594479830149,15.5,0.764331210191,1225.0,3.7513397642,124.0
544,KEMF,ONC,2012-12-01,23.2,0.67940552017,33.5,1.27388535032,363.0,1.89052653508,98.0
545,KEMF,ONC,2012-12-01,18.8,0.67940552017,18.5,1.40127388535,368.0,1.91656684548,98.0
546,KEMF,ONC,2012-12-01,22.8,0.636942675159,15.5,0.764331210191,709.0,3.69251601479,98.0
547,KEMF,ONC,2013-01-01,22.8,0.72186836518,34.5,2.50530785563,186.0,0.908114441949,160.0
548,KEMF,ONC,2013-01-01,18.8,0.636942675159,18.5,1.69851380042,287.0,1.4012303486,160.0
549,KEMF,ONC,2013-01-01,22.8,0.552016985138,15.5,0.934182590234,644.0,3.14422419686,160.0
550,KEMF,ONC,2013-02-01,18.4,0.891719745223,33.5,2.54777070064,49.0,0.339170762096,149.0
551,KEMF,ONC,2013-02-01,19.2,1.27388535032,33.5,2.42038216561,44.0,0.304561500658,149.0
552,KEMF,ONC,2013-02-01,22.8,0.67940552017,33.5,1.78343949045,217.0,1.50204194642,149.0
553,KEMF,ONC,2013-02-01,18.4,0.67940552017,18.5,1.65605095541,167.0,1.15594933204,149.0
554,KEMF,ONC,2013-02-01,22.8,0.594479830149,15.5,0.806794055202,391.0,2.70644424448,149.0
555,KEMF,ONC,2013-03-01,18.8,0.764331210191,34.5,1.6135881104,36.0,0.453629032258,94.0
556,KEMF,ONC,2013-03-01,22.8,0.636942675159,33.5,1.82590233546,120.0,1.51209677419,94.0
557,KEMF,ONC,2013-03-01,18.8,0.764331210191,27.5,1.44373673036,57.0,0.718245967742,94.0
558,KEMF,ONC,2013-03-01,18.8,0.552016985138,18.5,1.48619957537,125.0,1.57510080645,94.0
559,KEMF,ONC,2013-03-01,22.8,0.509554140127,15.5,0.849256900212,252.0,3.17540322581,94.0
